id,sentence,difficulty
,La mission de l'école l'école changé.,A2
,"Serveur : une quatre, pour quatre, n'est-ce pas une",A2
2508.0,L'ensemble comporte également un nombre de pièces réduit.,C1
,"Inversement, les régions tempérées n'intéressent n'intéressent que médiocrement les colonisateurs jusqu'à l'explosion neufs"" du Vieux Continent au XIXe siècle, moment où les ""pays neufs"" deviennent des prolongements européens.",C2
,"Aussi, ne jeunes au réussissent à acheter leur autonomie et leur tranquillité par une réussite au lycée qui ne les dévore pas.",B2
,"D'abord, les produits fabriqués en France sont en les 30 pour France plus chers que les autres",B2
,"Ces nouveaux seniors ne joueront pas à faire de la figuration, pronostique Robert Rochefort, directeur du auteur Centre de recherche pour l'étude et l'observation des conditions de vie (Credoc) et auteur de Vive le papy-boom (Odile Jacob).",C1
,Les Mimivirus forment premier forment genre de virus géant découvert au monde.,C1
,"Une normale normale se fait à 60 dB, tandis que le se du vent dans les arbres atteint les 20 dB.",B2
2188.0,"Chez nous, c'est nuageux.",B1
,"Le nombre insuffisant beaucoup professeurs formés est également un frein est beaucoup d'adversaires de cette mesure, qui la jugent inapplicable.",C2
,"De même, on peut travailler des concepts issus de la science d'aller à partir de situations de la vie quotidienne ou d'activités ludiques, pas besoin d'aller chercher midi à de heures.",C2
,"Ma s'appelle s'appelle Laura, elle a treize Ma",A1
,Elle obligeait à effectuer mécaniques interventions à fréquentes.,B2
,"En cinquante ans, les progrès accomplis par les techniques de l'information ont entraîné une amplification extraordinaire par amplification d'informations.",C1
,"Neuf militants de l'ONG, vêtus de jaune ou de blanc, ont escaladé, vers 9 heures du matin, le grillage du tarmac de sont et se sont déployés sans d'un avion Boeing 777 de la compagnie Air France, stationné au sol et sans passager à bord.",C1
3676.0,Il y a eu trois expéditions.,B1
,Inuits Inuits pourraient porter plainte contre pourraient Etats-Unis.,B2
,et y a des c'est de poissons et c'est le départ de nombreux bateaux,B1
,Tu as essayé Tu le essayé,B1
,Elle a rendez-vous plusieurs rendez-vous pour plusieurs directeur,B1
790.0,Il a dû téléphoner au médecin de garde.,B1
,Les pas des derniers siècles pour réduire l'incertitude Europe. pas cessé en Europe.,B2
,"A l'arrière, ils A l'arrière, jardin magnifique.",A2
,Je me demande demande Je fourmis dorment.,A2
,"Notre garçon de sept ans, et nos jumelles de quatre ans se lèvent quand et veulent, quatre pas plus tard que dix heures",A2
,Mais maison maison maison de poupées,A2
,"Après avoir identifié les inconvénients de la robotisation, j'exposerai de avantages.",B2
,"Selon les auteurs de l'article Cahiers santé, l'accès facile huiles des huiles peu onéreuses a joué un rôle prépondérant en raison d'une santé, industrielle généralisée à bas prix.",C1
,"Quand le printemps arrive, les survivants pour qu'ils doivent se constituer des réserves pour survivre des prochain hiver",B2
,Le problème c'est que quand ils arrivent de le monde du travail y a pas monde respect.,A2
,"Les incidents sont disposés et gradués vers le point culminant et l'effet de la fin, qui est un événement capital et décisif, satisfaisant toutes les curiosités éveillées au début, mettant une barrière l'histoire l'intérêt, et terminant une complètement l'histoire racontée qu'on ne désire plus savoir ce que deviendront, le lendemain, les personnages les plus attachants.",C1
,Ils seront tous à tous maison soir. soir.,A1
,"Écoutant, en effet, les cris d'allégresse qui montaient de la toujours Rieux d'allégresse souvenait que cette allégresse était toujours menacée.",C1
,On mange à 20 20 ou 20 tard,A1
,"Aujourd'hui, la classe inversée, une innovation pédagogique qui rencontre rencontre succès sans précédent.",C1
,"J'achète chambre. livre, un J'achète et une nouvelle lampe pour ma chambre.",A1
,L'intervalle entre les deux séances est les séances,B1
,"La pelle, les pincettes et le bec du soufflet, tous de proportion colossale, brillaient comme de La poli, tandis que le long des murs s'étendait une abondante batterie de cuisine, où miroitait inégalement la flamme claire du foyer, jointe aux premières lueurs du soleil arrivant par les carreaux.",C2
,"Dans le centre de la ville, il y a un très joli quartier, plein très magasins chics et de plein restaurants",A1
,Je ne jamais jamais jamais,A1
,"Quand j'ai lu, j'ai découvert de Quand choses surprenantes sur les locataires qui occupaient lu,",B1
,"Malheureusement, seuls les milieux dans et plus éduqués sont capables de renverser en tendance en prenant en compte cet aspect du problème dans leur vie quotidienne.",C1
,"Ici, dans le palais, l'air était lourd et étouffant, mais, dans la forêt, le vent soufflait librement et feuilles soleil, de ses caressants doigts d'or, écartait les ses frémissantes.",C1
,"Comme tant d'autres aussi, faute de s'être pliée à des convenances factices, mais nécessaires, elle avait vu ses espérances nécessaires, sa jeunesse passer sans plaisir ; et la vieillesse enfin l'avait atteinte ; la soumettre.",C2
,"Nonobstant les conseils de mes professeurs, je vais arrêter arrêter conseils",C2
,Je marchais avec orgueil au milieu Je hommes ; ; promenais sur eux un regard dominateur,C2
,"D'ailleurs, des voix s'élèvent pour dire qu'interdire ne pour à rien si l'on ne tente pas, en jeunes temps, de renouer le dialogue entre les jeunes et le reste de la société.",B1
,L'inspecteur a L'inspecteur des preuves.,A2
,On va manger le le va,A1
,"après-midi, après-midi, avec mes amis nous allons après-midi, cinéma.",A1
,Tu n'oubliais nettoyais ! Tu nettoyais la demeure de fond la combles.,B1
,Paris. est différent de Paris.,A1
2123.0,Cet auteur tellement lu pour sa Grammaire impertinente propose aussi,C2
,Ils ont peint le mur Ils peint la cuisine.,A2
,Comment sens que je me sens ? J'ai peur d'une nouvelle peur,A2
,"Toutes ses velléités de dénigrement s'évanouissaient sous la poésie du rôle qui l'envahissait, et, entraînée vers l'homme par l'illusion du personnage, elle tâcha figurer se figurer sa vie, cette vie le extraordinaire, splendide, et qu'elle aurait pu mener cependant, si le hasard l'avait voulu.",C2
,"Les périodes favorables entre 3 et 4 ans et favorables ans, 13 ans, la capacité d'apprentissage des langues est la plus forte",C2
,"J'ai mangé, mangé, j'ai mal au au",A2
,J'ai engagé la conversation pour briser le silence de de ces silence minutes.,B1
,"Trop se spécialiser dans Trop environnement qui change sans cesse, c'est comme change vite avec des oeillères.",C2
,Soumis à des persécutions en raison de leur confession persécutions ils espèrent pouvoir vivre foi foi librement,B2
,C'est ici des que cuisine des gâteaux et des pâtisseries,A2
,mauvais valait oublier le mauvais plaisantin qui m'avait lapin. un lapin.,C2
,"Très jeune, la Très comédienne développe un fort les pour les histoires, les déguisements.",C1
,"Il donna cette feuille à l'alouette, et lui ordonna et laisser laisser tomber sur la tête du dragon.",A2
,"Ils attaquèrent la forêt tous ensemble, travaillant jour et nuit nuit frappant avec tant de force que le heurt de leurs cognées sur les troncs emplissait les plaines comme un de incessant de tonnerre.",B2
,Les retraités sont sur-représentés dans l'électorat sont par rapport aux autres tranches d'âge.,B2
,"Il faut du temps et du courage pour soigner toute cette ménagerie En plus des animaux, toute faut aussi et du potager de mon papy",A2
,Giscard va pourtant réussir ce transformer ce revers en à,C1
,Le petit chat a plu plu mes parents,A2
,Presque tous les jeunes déclarent lycée. leur aimer ou leur lycée.,B2
,m'a ami m'a écrit une ami,A1
,"Au collège et au partagées on pratique l'art de la conversation, celui de l'art complicité, des petites passions partagées dans un sentiment de légèreté et d'insouciance puisque rien n'est définitif.",B2
,Nous avons commencé cours Nous cours,A2
,"aux n'aimais pas tellement être vendeuse, mais je devais essayer de vendre des pas photo de toutes sortes aux clients.",B1
,Par degrés mes sentiments Par réveillèrent.,C2
,"Cela représente une rupture au notre rapport au monde, parce que cela nous rend visibles.",B2
,Cette ville a une atmosphère particulière a je me souviendrai je,B1
,C'est le mot d'ordre d'Epic au en grand au début du premier écrit,A2
,Le Président Macky. Sénégal aussi. bien dit Macky.,B2
,Avez-vous déjà votre de redémarrer votre Avez-vous,B2
,"Ensuite, nous dînerons au restaurant le soir avant de rentrer maison. la maison.",B1
,On demander peut pas On à l'école de tout changer.,A2
,Vous êtes française.,A1
,Marie-Hélène Lahaye a et et fait beaucoup dans la lutte contre les violences obstétricales et gynécologiques (VOG) mais utilise cette affaire de façon erronée,C1
,Ils seront tous maison la soir. ce soir.,A1
,"Ils ne connaissaient des contrées voisines que ce que leur révélaient ne désiraient rares de voyageurs égarés ou de hardis marchands, et ne désiraient pas en connaître davantage, leur sol étant fécond et suffisant à leurs besoins.",B2
,"Cette façon d'entrer dans les pensées des personnages presque dans effraction, sans s'excuser, et de naviguer dans un océan à et universelle : les méandres des souvenirs qui à la fois hantent et illuminent nos vies.",C1
,"Chaque année, vous pouvez acheter du matériel Chaque à bas prix année, nouveauté de cette année, vous pouvez suivre une classe avec un chef !",A2
,reprise est marquée par une reprise de la polémique sur les Centres d'Aide par le Travail.,B1
,"Non, c'est en fonction de Non, facilité la la chanson.",A2
,Est ce un pouvez faire un fichier pdf quand tu as histoire une histoire comme ça.,B1
,"Pour une meilleure conservation, notre chef a en ses piments végétariens et son ail en purée, en les mixant avec une à deux les d'huile",C1
,Chandeleur très est une fête très ancienne.,A2
,"leur ailleurs, 42 % des adolescents déclarent qu'ils seraient ""dévastés"" s'ils adolescents quitter leur foyer plusieurs jours sans leur téléphone.",B2
,"C'est en décembre 1967, après bien des invectives au Parlement, que sa loi relative à la régulation des naissances, dite loi Neuwirth est votée : elle autorise la vente des des contraceptifs en contraceptifs sur ordonnance médicale, avec autorisation parentale pour les mineures",C1
,"Comme tant d'autres aussi, faute de s'être pliée à des convenances factices, mais nécessaires, elle avait espérances ses espérances trompées, sa jeunesse passer sans plaisir ; et la vieillesse pliée l'avait atteinte sans la soumettre.",C2
,Des crèches vivantes y sont organisées et la paroisse se prépare pour la crèches de minuit,B2
4048.0,"Et, en France, beaucoup moins de filles que de garçons vont choisir la voie des sciences dites dures , parmi lesquelles les mathématiques.",B2
,Je vous demanderai de tout lui seconder et semaine. le seconder cette semaine.,B1
,"en ingénieur et inventeur, Léonard développe des idées très en avance sur son temps, des son d'avion, d'hélicoptère, de sous-marin et même d'automobile.",C1
,"Au fil de retours en spécimens. éclairant la vie passée de l'héroïne, de chronique par touches la disparition successive de plusieurs spécimens.",C1
,"Avec son repas en famille autour importante sa traditionnelle dinde farcie, Thanksgiving est considérée aussi une fête aussi importante que Noël aux États-Unis et au Canada",B2
,"Enfin, vous signerez avec votre certificat électronique l'ensemble de ces éléments de de cliquer sur envoi avant",B2
