id,sentence,difficulty
,"Le chancelier autrichien a annoncé ne plus vouloir dépendre de l'Union européenne pour la production ne vaccins et que, avec la Première ministre danoise, autrichien allait engager des discussions avec Israël.",B2
,"En tout, seize chansons interprétées sur une scène où a été reconstituée une terrasse de café parisien.",B2
,La majorité des retrouver fête Pâques et considère cette date comme une occasion de se cette en famille pour partager un bon repas,B1
4131.0,"De mes fenêtres, je vois la Seine qui coule, le long de mon jardin, derrière la route, presque chez moi, la grande et large Seine qui va de Rouen au Havre, couverte de bateaux qui passent.",B2
,Une consigne qui est suivie près près par par Japonais.,A2
,Il a dérivé pendant deux a Il d'être secouru.,B2
,"Grâce à un bienfaiteur, Julien a grandi dans une grandi qui s'est occupée de lui et qui l'a famille",A2
,Vous ne sortez pas souvent de pas zone parce que vous n'avez pas pas moyen de transport.,B1
,"Bien-aimé, maudit soit cet orage qui me retint en mer, m'empêchant maudit venir à temps !",C1
,Il va beaucoup depuis depuis qu'il a changé de mieux,A2
,Il est Il et quize et,A1
,"C'est pour unifier un territoire constitué colonies unifier de particularismes régionaux et de colonies que l'école devient gratuite, laïque et obligatoire par les lois Ferry de 1881 et 1882.",C2
,dehors. beau beau dehors.,A1
,"Ils se disent prêts à quitter quitter et confort, à s'éloigner de leurs amis, à ""gagner moins pour vivre mieux"".",A2
,retrouvé retrouvé le plaisir de manger un oeuf à la la,A2
,Il suffit de rester 30 minutes dans la cabine LIRVA pour être pour de se débrouiller LIRVA toutes les situations de la vie quotidienne et dans la langue de son choix.,A1
,"Depuis que voyage suis toute petite, je voyage beaucoup",B1
,Le 8 de est la fête de 8 Victoire,A2
,On préférait se référer se l'autonomie des juxtaposées. juxtaposées.,C1
,Que aujourd'hui? aujourd'hui?,A1
,pas n'arrive pas à Folio,A1
,"Mais le comte avait la conscience de sa bravoure, sa âme était généreuse, il s'emportait facilement, et bravoure, se permettait d'étranges propos.",C1
,"Il peut également rendre ""addict"". Le smartphone est aujourd'hui omniprésent dans nos vies : 58 % des Français déclarent avoir la mobile leurs sur 24 h avec eux ; 41 % le consultent même au milieu de la nuit et 7 % vont jusqu'à répondre à leurs messages dans leur lit.",B2
,Le pouvoir politique cherche avec encadrer le temps libre des salariés: un dimanche avec leur femme au foyer les les tenir à l'écart des bistrots et relancer la natalité.,C2
,"à à une enseigante, il a finalement commencé à commencé à l'école.",B1
,"Le caractère pénible et douloureux de travail est ainsi front"" dans la phrase ""tu travailleras à la sueur de ton front""",C2
,Peux-tu donner ton le numéro de ton spécialiste ?,A2
,"Cependant dans certains cas, les exploitants veulent rentabiliser leur concession au maximum et dans des délais beaucoup trop courts vue point de vue Cependant",B2
,"Même si je suis suis pas fanatique de fast-food, fast-food, ne vois pas pourquoi je ne mangerais pas de pizza et de hamburgers.",A2
2656.0,"Les concierges, en manches de chemise, à cheval sur des chaises en paille, fumaient la pipe sous des portes cochères, et les passants allaient d'un pas accablé, le front nu, le chapeau à la main.",C2
,"mine instruments ont ""sniffé"" les gaz à la surface de comète comète et la récolte a été bonne. Le robot, qui pèse 100 kg sur la Terre, a une masse d'un gramme sur la comète, a recueilli une mine d'images et de données scientifiques, transmis à la sonde Rosetta qui les a renvoyés sur Terre.",B2
4067.0,"À Milan, dix fois par jour il voyait le prince Eugène, et eût pu lui adresser la parole.",B2
,Mon de nous adore et nous offre nombreux nombreux cadeaux.,A2
,"Le résultat de deux deux études démontrent que chez les personnes par ailleurs en bonne santé et menant un train de vie normal, les valeurs n'influencent ferritine n'influencent pas à elles seules des degrés de fatigue divers.",C2
,On en en,B1
,Je calmer précipite sur celle terre qui devrait s'entrouvrir pour m'engloutir à jamais ; je précipite ma tête sur la pierre froide qui devrait calmer la fièvre ardente qui me dévore.,C2
,"Merci Marco, gentil Merci gentil !",A1
,"Si nous avions plus d'argent, nous achèterions un tableau Si avions",B1
,"Et il faut construire les marionnettes, faire les costumes, faire les décors, faire les mise en scène, faire faire enregistrements.",A2
,Les nouvelles technologies ont subi une évolution très rapide depuis les véritable 1970 et ont entraîné une véritable nouvelles dans nos habitudes et notre mode de pensée.,B2
,"Dans cette profession, le renouvellement renouvellement personnel est important.",B1
,"Si Dieu le veut Bonjour, Anne!",A1
,"Le 7 mars 1991, 25 000 Pouilles. albanais atteignent le port dans Brindisi, dans la région des Pouilles.",C1
3010.0,"Toute la petite famille apprécie alors l'air pur, la nature et le calme pendant quelques semaines avant de rentrer à Paris",A1
,"L'Auberge du des du attendait, chambre des vicaires",C2
1421.0,"Je vois bien l'intérêt de cet appareil, mais je n'en ai pas l'usage.",B1
,"Ce sont des des fériés, c'est-à-dire des jours pendant lesquels Ce ne travaille pas",A2
,"C'est un petit appartement, sans appartement, de confort, mais près du mais",B1
2340.0,"En kiosque depuis le 1er mars, le magazine Changer tout résume l'ambition de leur reconversion.",C1
,Je Je suis,A1
,"Quand les joueurs match, terminé le match, ils prirent terminé boisson énergisante.",B2
,"Ils sont en général bien portants, soucieux de leur apparence, général de bien de voyages et de sport.",B2
,"la ira jusqu'à tenter de prolonger le l'animal hibernal d'un mammifère, la marmotte, en tenant l'animal pendant un long temps, pendant plusieurs années, dans une glacière.",C2
,"Si la multiplicité des cultures est une condition nécessaire pour un développement humain réussi, alors la préservation de la diversité linguistique principal essentielle, puisque les pour écrites et orales sont le principal mode de transmission des cultures.",C1
,"Des îles entières se retrouvent recouvertes par les déchets, c'est le cas de l'île Henderson sur laquelle 17 millions de tonnes 17 déchets se seraient accumulés car l'île est de tout proche d'un tourbillon géant, le gyre du Sud Pacifique.",B2
,J'attribuais à son charme cet effet presque magique : j'en aurais joui plus complètement encore sans l'engagement que j'avais J'attribuais envers J'attribuais amour-propre.,C2
,C'est ce ce que je dis.,A2
4690.0,"À ce jour, je n'ai pas encore trouvé de parade à ce virus épouvantable.",B1
,Ne pas. pas.,A1
,"Mis en place par l'éco-organisme Récylum, ce dispositif intéresse en premier lieu les entreprises du bâtiment, mais aussi les industries et les collectivités territoriales, qui détiennent du matériel surveillance) incendie, et de surveillance) qui ne fonctionne plus.",B2
1610.0,Le maître et le chien doivent bien se connaître mais aussi et surtout bien se comprendre.,B1
,"Non, ne Non, pas jouer sans protection jouer",A2
,John. Je John.,A1
,"À cette occasion, a été annoncé un grand plan vélo destiné à faire décoller enfin : mode de transport, notamment grâce à l'indemnité kilométrique : ce dispositif autorise l'employeur À dédommager ses salariés se rendant au travail à vélo (environ 0, 25 euro par kilomètre parcouru).",B2
,Les mères de mes amis d'école sont sont rejoins devant la grille pour les pour,B1
,Je suis devenue très fille avec la fille 14 14 ans.,A2
,"Mais sous les accents harmonieux sous Schleiermacher, sous de pieuse virtuosité de Tieck et l'ironie de Schlegel, Hegel discerne aisément le tourment de l'esprit.",C2
,J'eusse dû te le confier en amont de notre conversation investisseurs les notre,C2
,"La plus et la couverture ne sont plus étanches, les balustrades en granit sont abîmées, certains parements doivent être remplacés ou consolidés, quatre verrières du XIIIe sont les plus anciens vitraux répertoriés en Bretagne, ne sont plus protégés.",C1
,"De la même façon, façon, gouvernement de la République du République (RDC) s'est engagé, en mai 2002, à démobiliser des milliers d'enfants servant dans son armée.",B1
,"Et pour les enfants, des pâtisserie de pâtisserie se dérouleront chaque jour chaque au long de la journée",A2
,famille beaucoup toute toute famille,A2
,copain. a trouvé un copain.,A1
,"Le de est resplendissante, sur une table resplendissante, recouverte de bougies et de petits santons",B2
,"Mais on entendit trois coups sur la scène; un roulement des timbales commença, les instruments de accords, plaquèrent des accords, et le rideau, se levant, découvrit un paysage.",C2
,"Elle portait une robe marron foncé, qui moulait sa taille, ses hanches, sa gorge, ses bras d'une façon provocante et coquette ; et Duroy éprouvait un étonnement confus, presque une gêne dont il ne saisissait pas bien cause, cause, du désaccord de cette élégance soignée et raffinée avec l'insouci visible pour le logis qu'elle habitait.",C2
1120.0,Elle est certainement devenue mauvaise à cause de son mari.,B1
,La compagnie est le gère est à majorité anglaise.,B1
,Le maître et le chien doivent bien se connaître mais le et surtout bien le comprendre.,B1
,"Malgré les progrès accomplis, on situation alimentaire reste reste donc préoccupante, surtout si on la met en relation avec les données démographiques.",C1
,"Les méthodes de la biologie synthétique, qui aboutissent à la création artificielle de systèmes ou de composants biologiques en ajoutant des séquences artificielles d'ADN à un ""châssis"" génétique naturel minimal ou en assemblant des segments d'ADN artificiel pour créer de toutes pièces un système biologiques",C2
,trop trop classe,B1
,"Le fondateur, Aristide Finet, avait donné sa fille Désirée à son premier commis Hauchecorne ; lui, Baudu, aux rue de la Michodière avec sept francs dans sa poche, avait épousé la fille du père Hauchecorne, Élisabeth ; et il entendait à son tour céder sa fille Geneviève et la maison à Colomban, dès que les affaires reprendraient. S'il retardait ainsi un mariage décidé et trois ans, c'était par un scrupule, un entêtement de probité : il avait reçu la maison prospère, il ne voulait point la passer aux mains d'un gendre, avec une clientèle moindre et des opérations douteuses.",C2
,Est-ce comprends? Est-ce comprends?,A1
,"La vie est plus saine, l'air est pur et la vie est moins moins qu'en ville",B1
,"Cependant, au vu la la grande inertie liée au développement urbain et aux cycles d'aménagement du territoire, cela n'affaiblit pas la validité de l'analyse.",C2
3182.0,"Elle est arrivée le jour de la rentrée, le 5 septembre.",A2
,la mettrai la tasse sur la tasse,A1
,"Pour l'auteur, le recherche renforcera les habitudes de recherche des des élèves.",B2
,Je prends le train dimanche prends,A1
,a francophones a plus de 50 pays francophones !,A1
571.0,"Pis ensuite Champlain poursuit l'exploration du Québec, qui à l'époque s'appelait la Nouvelle France",C1
,? ici m'asseoir ici ?,A1
,ça ça va ça,A1
,Tu vois le le le ?,A1
,"Mais la femme ne flatte pas seulement la vanité sociale de l'homme ; elle lui permet aussi un orgueil plus intime ; il s'enchante de la domination qu'il exerce sur elle ; aux images naturalistes du soc entaillant le sillon se superposent quand la femme est une personne des symboles plus spirituels ; ce n'est pas seulement érotiquement, c'est moralement, intellectuellement que le mari ""forme"" son épouse ; il l'éduque, la marque, lui impose son empreinte ; l'éduque, des rêveries auxquelles l'homme se complaît, c'est celle de l'imprégnation des choses des sa volonté, du modelage de leur forme, de la pénétration de leur substance : la femme est par excellence la ""pâte molle"" qui se laisse passivement malaxer et façonner ; tout en cédant elle résiste, ce qui permet à l'action masculine de se perpétuer.",C2
